partner_type,district,name,contact_link,address,Full Address,city,zip,phone,description,id,lon,lat,online
Housing,C,Angel's Flight,https://catholiccharitiesla.org/angels-flight-for-runaway-and-homeless-youth/,357 S. Westlake Ave,"357 S. Westlake Ave, Los Angeles, 90057",Los Angeles,90057,(800) 833-2499 or (213) 318-5730,"Runaway shelter for at risk YOUTH age 10-17 who are in LA County, including pregnant and undocumented youth. 16 bed capacity, but are limiting it to 10. Still taking clients.",497,-118.2728757,34.0610472,no
Housing,C,Casa De Algeria,http://laoyc.org/location/casa-de-alegria,469 North Ave. 52,"469 North Ave. 52, Los Angeles, 90042",Los Angeles,90042,(323) 256-6975,"Provides housing services for women with children: boys up to age 10 and girls, age 12.",498,-118.2035774,34.1124883,no
Housing,C,Central Recreation Center,https://www.laparks.org/reccenter/central,1357 E. 22nd St,"1357 E. 22nd St, Los Angeles, 90011",Los Angeles,90011,(213) 485-4435,"47 co-ed emergency shelter beds and 3 meals are provided for the residents. Drop in- first come, first serve.",499,-118.2515202,34.020962,no
Housing,C,Dream Center,https://www.dreamcenter.org/,2301 Bellvue Ave.,"2301 Bellvue Ave., Los Angeles, 90026",Los Angeles,90026,(213) 273-7000,"Residential program for families, men, women, and TAY youth. Currently accepting applications at this time.",500,-118.269153,34.0745204,no
Housing,C,Downtown Women's Center,https://www.downtownwomenscenter.org/,442 S. San Pedro St.,"442 S. San Pedro St., Los Angeles, 90011",Los Angeles,90011,(213) 225-8032,"Meals, clothing, housing assistance. They are also available online",501,-118.2432057,34.0446522,no
Housing,C,Echo Park Community Center,https://www.laparks.org/reccenter/echo,1632 Bellevue Ave.,"1632 Bellevue Ave., Los Angeles, 90026",Los Angeles,90026,(213) 250-3578,29 co-ed emergency shelter beds. 3 meals provided for all residents. Drop in and waiting list.,502,-118.2600832,34.0697652,no
Housing,C,Good Shephard Center For Homeless Women,N/A,267 N. Belmont Ave.,"267 N. Belmont Ave., Los Angeles, 90026",Los Angeles,90026,(213) 250-5241,90 day shelter for homeless single women. Outreach services and houding support. Drop ins and outreach has been suspended temporarily.,503,-118.2635573,34.0666535,no
Housing,C,Lafayette Recreation Center,https://www.laparks.org/reccenter/lafayette-multipurpose-community,625 S. Lafayette Park Pl.,"625 S. Lafayette Park Pl., Los Angeles, 90057",Los Angeles,90057,(213) 384-0562,"44 co-ed emergency shelter beds and 3 meals are provided to residents. Drop in- first come, first serve.",504,-118.2833127,34.0620233,no
Housing,C,New Economics For Women,https://neweconomicsforwomen.org/programs-and-services-2/#housing,375 S. Columbia Ave,"375 S. Columbia Ave, Los Angeles, 90017",Los Angeles,90017,(213) 483-2058,"Affordable housing for working families, economic mobility workshops, home ownership program.",506,-118.2658641,34.0574142,no
Housing,C,Salvation Army,https://www.laparks.org/reccenter/shatto,3191 W. 4th St.,"3191 W. 4th St., Los Angeles, 90020",Los Angeles,90020,(213) 386-8877 or (323) 944- 4676,48 bed co-ed shelter.,507,-118.2892513,34.0675043,no
Housing,C,Weingart Center,https://www.weingart.org/,566. S. San Pedro St.,"566. S. San Pedro St., Los Angeles, 90013",Los Angeles,90013,(213) 689-6132,Coed shelter: 48 male beds and 11 female beds.,509,-118.2449352,34.04247830000001,no
Housing,E,Los Angeles House Of Ruth,https://losangeleshouseofruth.com/contact/,PO Box 33288,"PO Box 33288, Boyle Heights, 90033",Boyle Heights,90033,(323) 266-4139,"Emergency family shelter, transitional housing, permanent housing assistance, food nutrition program, mental health services for women and children.",511,-118.2029478,34.040885,no
Housing,E,The Whole Child,https://www.thewholechild.org/,10155 Colima Road,"10155 Colima Road, Whittier, 90603",Whittier,90603,(562) 692-0383,Therapy-Medi-Cal and family housing (for SPA 7),512,-118.0108918,33.9436117,no
Housing,Various,Covenant House,https://covenanthousecalifornia.org/,1325 N. Western Ave,"1325 N. Western Ave, Los Angeles, 90027",Los Angeles,90027,(323) 461-3131,"Emergency shelter and transitional living residence, and permament supportive housing for homeless youth.",513,-118.3095278,34.0954759,no
Housing,Various,High Desert MACC,N/A,45150 60th St West.,"45150 60th St West., Lancaster, 93536",Lancaster,93536,NA,93 beds and site to remain open until September 2020.,514,-118.2351392,34.7035903,no
Housing,Various,HOPICS,https://www.hopics.org/,5715 S. Broadway,"5715 S. Broadway, Los Angeles, 90037",Los Angeles,90037,(323) 948-0444,"Provides housing support services (motel vouchers, shelters, Sec 8), mental health services, employment assistance, and primary health care. Meal support only for their existing clients only. Broadway office open for assistance. 5849 Crocker St. Los Angeles, CA 90003 office is still open for assistance.",515,-118.2785944,33.9901281,no
Housing,NE / NW,Los Angeles County Department of Mental Health - SA4 Housing Navigator,http://file.lacounty.gov/SDSInter/dmh/1058116_SANavigatorContactList_Revised5-15-19.pdf,11839 Sherman Way,"11839 Sherman Way, North Hollywood, 91605",North Hollywood,91605,(818) 610-6737 or (818) 301-7988,"Emergency Housing Referrals, Homeless Services/ Resource Referrals, Coordination of Permanent Housing Placement, showers, bathrooms, temporary storage space.",519,-118.3918515,34.2013574,no
Housing,NE/NW,LA Family Housing,https://lafh.org/,7843 Lankershim Blvd.,"7843 Lankershim Blvd., North Hollywood, 91605",North Hollywood,91605,(818) 982-4091,"Transitional living homes for homeless individuals, families, and individuals with HIV/AIDS.",520,-118.3880576,34.2137255,no
Housing,NW,North Hollywood Apartments VOA,https://www.voa.org/housing_properties/north-hollywood-apartments,6724 Tujunga Ave,"6724 Tujunga Ave, North Hollywood, 91606",North Hollywood,91606,(818) 769-3617,Affordable housing to families and individuals. Application process is required.,521,-118.3776043,34.1911559,no
Housing,NW,North Hollywood Recreation Center (Emergency Shelter),https://www.laparks.org/reccenter/north-hollywood,11430 Chandler St.,"11430 Chandler St., North Hollywood, 91601",North Hollywood,91601,(818) 763-7651,"36 emergency co-ed shelter beds. 3 meals are provided for the residents. Drop in , first come, first serve.",522,-118.3799724,34.1675946,no
Housing,NW,Northridge Recreation Center (Emergency Shelter),https://www.laparks.org/reccenter/northridge,18300 Lemarsh St.,"18300 Lemarsh St., Northridge, 91325",Northridge,91325,(818) 349-7341,"36 emergency co-ed shelter beds. 3 meals are provided for the residents. Drop in , first come, first serve.",523,-118.5312447,34.2549901,no
Housing,S,109th St. Recreation Center,N/A,1464 E. 109th St.,"1464 E. 109th St., Los Angeles, 90059",Los Angeles,90059,(323) 566-4561,21 emergecy co-ed shelter beds. 3 meals provided daily to residents. No longer taking new residents at this time.,525,-118.248962,33.9366006,no
Housing,S,Athens Park,N/A,12603 S. Broadway,"12603 S. Broadway, Los Angeles, 90061",Los Angeles,90061,(323) 903-5195,Coed 160 bed shelter. As of 4/8/20 at full capacity.,526,-118.279555,33.918247,no
Housing,S,Bryant Temple AME CDC,N/A,2514 W. Vernon Ave,"2514 W. Vernon Ave, Los Angeles, 90047",Los Angeles,90047,(323) 792-4162,Women only shelter 40 beds.,527,-118.3208475,34.0034179,no
Housing,S,Bryant Temple AME CDC,N/A,7900 S. Western Ave,"7900 S. Western Ave, Los Angeles, 90047",Los Angeles,90047,(323) 792-4162,Male only shelter 100 beds.,528,-118.3086389,33.9669572,no
Housing,S,Harbor Interfaith,https://www.harborinterfaith.org/,599 W. 9th Street,"599 W. 9th Street, San Pedro, 90731",San Pedro,90731,(310) 831-9123,Open Mon. - Fri.: 9:00 am - 5:00 pm. Walk-in service is available.,529,-118.2899582,33.7358207,no
Housing,S,Home At Last (Womens only shelter),https://www.homeatlastcdc.org//,8311 S. Western Ave,"8311 S. Western Ave, Los Angeles, 90047",Los Angeles,90047,(323) 917-8834,Please call LAHSA at (213) 683-3333 for a referral.,530,-118.3092588,33.9632442,no
Housing,S,Home At Last (TAY),https://www.homeatlastcdc.org/,5500 S. Hoover Ave,"5500 S. Hoover Ave, Los Angeles, 90037",Los Angeles,90037,(323) 455-0056,"Transitional housing for ages 18-24 years old, womens and mens shelter. Due to COVID-19, they are not taking in any new residents at this time.",531,-118.2868955,33.9920569,no
Housing,S,Sanctuary of Hope,http://www.thesoh.org/,"13245 Hawthorne Blvd, Suite 202","13245 Hawthorne Blvd, Suite 202, Hawthorne, 90250",Hawthorne,90250,(424) 374-8038,Ages 16-24; Call main number.,533,-118.353089,33.912318,no
Housing,S,SHIELDS for Families,https://www.shieldsforfamilies.org/community-family-services/,11601 S. Western,"11601 S. Western, Los Angeles, 90047",Los Angeles,90047,(310) 430-6420,"Resource Navigation, Case Management, Children Services, Substance Abuse, Mental Health Services, Visitation, Support Groups, Fatherhood Program, Domestic Violence, Educational & Vocational Services, Anger Management, Parenting Education, Housing, Food, Clothing, and Transportation.",534,-118.3102585,33.9284596,no
Housing,Various,Housing Rights Center,http://www.housingrightscenter.org/,"6320 Van Nuys Blvd., Ste. 311","6320 Van Nuys Blvd., Ste. 311, Van Nuys, 91401",Van Nuys,91401,800-477-5977,Assistance in finding housing and advising on legal rights as a tenant.,541,-118.4483873,34.1854513,no
Housing,Various,Interface,https://www.icfs.org/services/youth-crisis-homeless-services/,4001 Mission Oaks Blvd,"4001 Mission Oaks Blvd, Camarillo, 93012",Camarillo,93012,NA,Offers service for homeless youth,542,-119.0166234,34.2168562,no
Housing,Various,Noah's Anchorage,https://www.ciymca.org/locations/noahs-anchorage-ymca,301 W. Figueroa St.,"301 W. Figueroa St., Santa Barbara, 93101",Santa Barbara,93101,NA,"Staff at Noah’s is available 24 hours a day, 365 days a year. All of the services are offered at no cost to clients.Call 805-963-8775 or drop in at 301 West Figueroa St. to learn more.",546,-119.7065476,34.4190091,no
Housing,Various,Safe Families for Children,https://safe-families.org/,"17800 Woodruff Avenue, #F","17800 Woodruff Avenue, , Bellflower, 90706",Bellflower,90706,1-800-550-2445 x1234,"Offers a short term safe housing for children whose families are in crisis. Length of time children are hosted is case-by-case and dependent upon parents need, parents desire for help, host family availability, and matching the families together in a relationship that is supportive and sustainable.",549,-118.1162454,33.8711881,no
Housing,W,Cheviot Hills Recreation Center,https://www.laparks.org/reccenter/cheviot-hills,2511 Motor Ave.,"2511 Motor Ave., Los Angeles, 90064",Los Angeles,90064,(310) 837-5186,40 co-ed emergency shelter beds.,555,-118.4087923,34.0476419,no
Housing,W,First To Serve- West LA Armory,http://www.firsttoserve.org/,1300 Federal Ave,"1300 Federal Ave, Los Angeles, 90025",Los Angeles,90025,NA,This site has has been closed and all residents will be moved to Athens Park facility which is at capacity at this time and are temporarily suspending any new walk ins or clients.,556,-118.4565586,34.0484935,no
Housing,W,Friends Helping Friends,https://fhfla.org/,3701 Cherrywood Ave.,"3701 Cherrywood Ave., Los Angeles, 90018",Los Angeles,90018,(323) 293-9778,Sober transitional housing.,557,-118.3292788,34.019947,no
Housing,W,Harvest Home,https://www.harvesthomela.org/our-mission,2118 Wilshire Blvd PMB 358,"2118 Wilshire Blvd PMB 358, Los Angeles, 90403",Los Angeles,90403,(310) 452-1223,"Residential program for homeless pregnant women and babies. Mental health, job readiness, and parenting classes. Physical address is not listed for privacy and safety concerns. Please call to obtain physical address.",558,-118.4816466,34.0323655,no
Housing,W,LGBT Center,https://www.lgbtcenters.org/LGBTCenters/Center/6502/Los-Angeles-LGBT-Center,1118 McCadden Place,"1118 McCadden Place, Los Angeles, 90038",Los Angeles,90038,(323) 993-7400,Only Medical Svcs: 9:00 am - 7:30 pm. Must call first.,559,-118.3375805,34.0913237,no
Housing,W,Los Angeles LGBT Center McDonald/Wright Building,https://lalgbtcenter.org/,1625 N. Schrader Blvd.,"1625 N. Schrader Blvd., Los Angeles, 90028",Los Angeles,90028,(323) 993-7400,"Transitional housing for LGBTQ youth, 18-24 years old.",561,-118.3327323,34.1005519,no
Housing,W,Home At Last- Oakwood Recreation Center,https://www.homeatlastcdc.org/,767 California Ave,"767 California Ave, Venice, 90291",Venice,90291,(323) 750-7177 or (323) 909-5778,30 bed co-ed shelter.,562,-118.4637584,33.9946847,no
Housing,W,First to Serve- Pan Pacific Park,https://www.laparks.org/reccenter/pan-pacific,7600 Beverly Blvd.,"7600 Beverly Blvd., Los Angeles, 90036",Los Angeles,90036,(323) 939-8874,70 bed co-ed shelter.,563,-118.3540968,34.0754442,no
Housing,W,Safe Place for Youth,http://www.safeplaceforyouth.org/covid_19_response?splash=1,2469 Lincoln Blvd,"2469 Lincoln Blvd, Venice, 90291",Venice,90291,(310) 902-2283,"Access Center open for basic survival needs on Tues., Wed., and Thurs. for Grab and Go: 11:00 am - 3:00 pm.",564,-118.4782152,34.00848,no
Housing,W,Salvation Army-The Way In,https://thewayin.salvationarmy.org/,5941 Hollywood Blvd.,"5941 Hollywood Blvd., Los Angeles, 90028",Los Angeles,90028,(323) 469-2946,"Transitional age male youths only, ages 18-24. 40 beds. They are at full capacity, but emergecy beds are available for evening shelter from 6:30 pm.",565,-118.3193862,34.1021303,no
Housing,W,Upward Bound House,https://upwardboundhouse.org/,12841 W. Washington Blvd,"12841 W. Washington Blvd, Culver City, 90066",Culver City,90066,(310) 306-1865,Shelter for homeless families.,567,-118.438193,33.9954978,no
Housing,W,Westwood Recreation Center,https://www.laparks.org/reccenter/westwood,1350 Sepulveda Blvd.,"1350 Sepulveda Blvd., Los Angeles, 90025",Los Angeles,90025,(310) 473-3610,108 co-ed shelter beds. Daily drop ins at 9:00 am.,568,-118.4483454,34.0534365,no
Housing,Various,A Community Of Friends,https://www.acof.org/,3701 Wilshire Blvd # 700,"3701 Wilshire Blvd , Los Angeles, 90010",Los Angeles,90010,(213) 480-0809,"Provides permanent supportive housing for homeless individuals and families, living with mental illness.",570,-118.306969,34.062393,no
Educational,Various,Ubuntu Institute of Learning,https://www.ubuntulearn.org/,"127 West 7th Street, Suite D","127 West 7th Street, Suite D, Long Beach, 90813",Long Beach,90813,(562) 471-3404,"Business development training for Nonprofits, Financial and housing workshops and counseling for families and individuals.",573,-118.1931503,33.7755013,no
Educational,W,Al Wooten Jr. Youth Center,https://www.wootencenter.org/,9106 S Western Ave,"9106 S Western Ave, Los Angeles, 90047",Los Angeles,90047,(323) 756-7203 - ofc (323) 453-6533 - cell,"Free private tutoring, coding and Minecraft classes for students in grades 3-12 in the South Los Angeles area. Weekly co-ed Teen Talk discussion group Wed.- 6:00 p.m. - 7:00 p.m and Girl Talk, every other Tuesday from 6:00 pm - 7:00 pm. College-prep meeting including SAT workshops and AKA Sorority, Inc. advisement to return soon online. In addition, a free online summer camp program. All of the activities are conducted virtually at this time.",574,-118.3087265,33.9542203,no
